dormitorios,banos,distrito,estacionamiento,descripcion,area_cubierta,precio_soles,area_total,latitud,longitud,banios/2,precio_dolares,fecha_publicacion,antiguedad,moneda
3.0,2.0,barranco,1.0,"Alquilo Departamento de 3 Dorm. en Barranco
ALQUILO MODERNO DEPARTAMENTO EN BARRANCO
El departamento se encuentra ubicado en moderno Edificio , A pasos del Parque Chipoco, a pocas cuadras del Parque Municipal de Barranco y el limite con Miraflores.
Consta de 83m2, se encuentra en el piso 4 con ascensor, Sala comedor con modernos muebles y baño de visita, cocina americana con reposteros altos y bajos, cuenta con horno y cocina empotrada.
3 dormitorio con closet , el principal con Baño completo con tina incorporado. las otras dos habitaciones comparten un baño completo.
Condomio con áreas comunes, ademas cuenta con piscina, sala de gimnasio, zona de lavanderia, sala de recepción y terraza.
Se aceptan Mascotas
PRECIO INCLUYE 1 COCHERA
Agenda tu visita.
**
Leer descripción completa",83.0,3066.0,83.0,-12.139996599999998,-77.0236548,1.0,825.0,3,13.0,S/ 
1.0,1.0,barranco,1.0,"Exclusivo Departamento a Pocas Cuadras de Larcomar
PRECIOSO DEPARTAMENTO EN ALQUILER EN BARRANCO LÍMITE CON MIRAFLORES , A UN PASO DE LARCOMAR, EXCELENTE UBICACIÓN , A POCAS CUADRAS DEL MALECÓN ,CERCA A LA BAJADA ARMENDARIZ, A 2 CUADRAS DE LA UNIVERSIDAD UTEC, CENTROS COMERCIALES, MUSEOS, RESTAURANTES, BARES Y SUPERMERCADOS.
CARACTERÍSTICAS :
Moderno departamento de 55 m2 , ubicado en el Edificio STELAR, muy cerca de Larcomar, totalmente amoblado y equipado , listo para entrar a vivir, 1 dormitorio, amplio closet , 1 baño completo, sala comedor , balcón, Smart Tv, área de lavandería con Therma y Lavadora, cocina tipo americana con reposteros altos y bajos, mesón de granito y acabados de lujo, totalmente equipada con cocina de vitrocerámica, horno eléctrico y microondas.

ÁREAS COMUNES :
PISCINA con fabulosas vistas al mar ,
GIMNASIO, SALA DE KARAOKE, LOBBY, POP CAFÉ, SALA DE INTERNET, SALA DE MÚSICA ,TALENT ROOM, JARDÍN CENTRAL, LAVANDERÍA, TERRAZAS, COOKING STAR ZONE, 2 ZONAS DE PARRILLAS, POP BAR .
ÁREA DE BICICLETAS y PARKING DE VISITAS.
Tres elevadores.
Edificio muy seguro, Guardianía, Vigilancia y Cámaras de Seguridad 24 horas.

MANTENIMIENTO: S/ 230 soles.
CONDICIONES: 01 MES DE ADELANTO + 02 MESES DE GARANTÍA.
SUSTENTAR ARRAIGO LABORAL Y NO ESTAR EN LA CENTRAL DE RIESGOS.
NO SE ACEPTAN MASCOTAS.
ALQUILER MÍNIMO UN AÑO.
DISPONIBILIDAD INMEDIATA.
PRECIO DE ALQUILER : S/ 2,250 Soles
PRECIO DEL ALQUILER COCHERA: S/ 250 Soles
Disponibilidad Inmediata.
ABSTENERSE AGENTES INMOBILIARIOS
CONTACTO: Sr. GERMAN MARTINEZ
Tlf: 9 8 1 7 7 6 6 7 0.
**
Leer descripción completa",55.0,2250.0,55.0,-12.1373839,-77.0223168,,600.0,33,5.0,S/ 
2.0,2.0,barranco,,"Alquiler Hermoso Dpto 2 Dorm. en Av Almte Grau en Barranco
C.O.N.T.A.C.T.A.M.E. S.I.L.V.I.A. A.L.E.G.R.I.A. .9.3.2.3.8.7.5.7.7.

Vive en un hermoso departamento en zona exclusiva en Barranco!!

Barranco, distrito de tradición y vida cultural, nocturna y gastronómica.. es el lugar perfecto para que puedas disfrutar.

Además, podrás estar a un paso de Restaurantes, Bares, Centros culturales, museos, galerías, parques, centro deportivo, Club de Tennis, etc

Vive en un edificio con estilo, moderno y cómodo donde podrás disfrutar de una vista maravillosa hacia el mar y panorámica de la ciudad desde todos los ambientes

Ubicado en una zona privilegiada que conecta a la Vía Expresa y Miraflores.

Departamento de 2 dormitorios con excelente distribución:

Sala - comedor con mampara con roller incorporado que da hacia un balcón donde puedes disfrutar de una agradable vista panorámica a la ciudad
Baño de visita.
Cocina abierta tipo americana con reposteros altos y bajos, mesa de granito color blanco, campana extractora, encimera y horno a Gas Natural y refrigeradora.
Dormitorio principal con mampara de pared a pared y balcón con vista hacia la ciudad
Baño completo en dormitorio principal.
Dormitorio secundario con mampara de pared a pared y balcón, roller y clóset incorporado.
Baño completo en dormitorio secundario

Solo 3 departamentos por piso

Estacionamiento con costo adicional de S/300
Vigilancia 24 horas
Condiciones: 2 meses de garantía, 1 de adelanto.

C.O.N.T.A.C.T.A.M.E. S.I.L.V.I.A. A.L.E.G.R.I.A. .9.3.2.3.8.7.5.7.7.
**
Leer descripción completa",70.0,2800.0,70.0,-12.1384977,-77.02221689999999,1.0,747.0,26,1.0,S/ 
2.0,2.0,barranco,1.0,"Alquilo Estreno Barranco 2hab/cochera 96 m²
Alquilo de Estreno Barranco - 96 m² Inc. Cochera/2hab
***R.U.C:2.0.6.0.0.1.6.2.9.9.4***
Razón Social: Constructora e Inmobiliaria Casa 21 S.A.C
¡Descubre tu nuevo hogar en Barranco! Presentamos un departamento de estreno en la mejor zona de este emblemático distrito, diseñado para combinar estilo y confort. Este hermoso inmueble cuenta con tres dormitorios, dos modernos baños completos, una cocina equipada con acabados de primera calidad y una sala comedor luminoso con acceso a una acogedora terraza con vista a la calle, ideal para relajarte o compartir momentos especiales. Todo ello al mejor precio por metro cuadrado de la zona, brindándote una oportunidad única para vivir en el corazón cultural y bohemio de Lima. ¡Un espacio que lo tiene todo!
DEPARTAMENTOS DISPONIBLES PARA VENTA TAMBIÉN

***Contáctate con Julissa Arana 9.9.6.6.1.7.8.4.3***

- Área de 96M2
- 1to Piso
- 03 Habitaciones
- 02 Baños
- Cocina con muebles altos y bajos
- Ascensor
- Vista exterior
- 01 Cochera

Precio: US$ 1,000.00
Mantenimiento: S/ 400.00
¡Todo lo que necesitas para emprender de la mejor manera! No pierdas la oportunidad
Contáctanos ahora para más información y agendar una visita.
***Contáctate con Julissa Arana 9.9.6.6.1.7.8.4.3***
**
**
Leer descripción completa",96.0,3800.0,96.0,-12.132796,-77.0206958,,1000.0,12,0.0,S/ 
2.0,,barranco,,"Se Alquila Departamento Amoblado y con Hermosa Decoración
60mt2
Sala comedor
Cocina tipo americana
2 dormitorios
Dormitorio principal amplio con walk in closet y baño incorporado
Dormitorio secundario cuenta con un camarote
1 baño completo

Edificio con áreas comunes:
Piscina
Gym
Área de parriila
Sala de reunión
Área de lavandería

no tiene cochera pero se puede conseguir en el edificio

Mantenimiento 300 soles aprox

Hacemos Publicidad Hasta Vender y Alquiler tu Propiedad #CierraConEva
Eva Brizuela
contáctanos al 9.2.0.8.7.5.4.8.1
Hacemos Real State con propósito...
#CCE
#CCEREALTOR
#CCElovers
**
Leer descripción completa",60.0,3750.0,60.0,-12.1381216,-77.0165683,,1000.0,36,5.0,S/ 
3.0,2.0,barranco,1.0,"Alquilo Departamento Top Finamente Decorado y Amoblado (Casi Estreno)
SFVer datos

ALQUILO DEPARTAMENTO TOP FINAMENTE DECORADO Y AMOBLADO (casi estreno)

• UBICACIÓN: Jirón Pedro Martinto 1xx. Barranco
• Piso 6

• Área total: 100m2
• ALQUILER: $1,700

• Hermoso departamento listo para mudarse
• Con lindas áreas comunes : jacuzzi, zona de parrilla y juegos.

DISTRIBUCIÓN:
• 3 dormitorios, el principal con wc, y baño incorporado. Los secundarios con clóset
• 2 baños completos
• Baño de visita
• Linda sala/comedor con balcón
• Cocina equipada, moderna y estilo americano con gran barra que conecta al área social.
• Habitación para home office

• 1 estacionamiento
• Lavanderia
• 2 años de antigüedad
• Mantenimiento: S/.380 (incluye agua)
• NO mascota
**
Leer descripción completa",100.0,6290.0,100.0,-12.1405711,-77.0245093,1.0,1700.0,36,2.0,S/ 
1.0,1.0,barranco,,"Alquiler Hermoso Loft Amoblado con Vista Al Mar - 1 Dorm - Barranco
C.O.N.T.A.C.TA.M.E....S.I.L.V.I.A...A.L.E.G.R.I.A....9.3.2.3.8.7.5.7.7.

En alquiler hermoso LOFT amoblado completamente con hermosa vista al mar en Barranco

Barranco, distrito de tradición y vida cultural, nocturna y gastronómica.. es el lugar perfecto para que puedas disfrutar.
A unos pasos de la UTEC; además, podrás estar cerca de restaurantes, Bares, Centros culturales, museos, galerías, parques, centro deportivo, Club de Tennis, etc
Vive en un edificio con estilo, moderno y cómodo donde podrás disfrutar de una vista maravillosa panorámica hacia la ciudad y el mar
Ubicado en una zona privilegiada que conecta a la Vía Expresa y Miraflores.

Este hermoso departamento está distribuido de la siguiente forma:
Cocina completamente equipada con tablero de granito, muebles altos y bajos, encimera y horno eléctrico, menaje de cocina, microondas, refrigeradora, cafetera, licuadora, olla arrocera
Area de Lavandería con Terma marca Sole, Lavaseca y lavadero
Baño completo
Sala con mueble de tres cuerpos y TV DE 50°
Dormitorio con cama de 2 plazas y dos veladores, dos closets de pared a pared muy espaciosos
Mampara de vidrio de piso a techo con balcón con vista panorámica a la ciudad y al mar
Rollers en mampara de vidrio

Solo 3 dptos por piso
Conserjería y cámaras de seguridad 24h
Area de bicicletas
Mantenimiento: S/250 aprox
Condiciones:
1 mes de adelanto
2 meses de garantía

C.O.N.T.A.C.TA.M.E....S.I.L.V.I.A...A.L.E.G.R.I.A....9.3.2.3.8.7.5.7.7.
**
Leer descripción completa",39.0,2250.0,39.0,-12.1384977,-77.02221689999999,,600.0,26,1.0,S/ 
2.0,2.0,barranco,2.0,"Lindo Departamento de Estreno en Barranco
Departamento de estreno en Barranco. Tiene 2 dormitorios, el principal con baño incorporado más baño de visita, walk in closet y salida a la terraza. La sala principal tiene salida a una amplia terraza semi techada. La cocina es abierta y moderna la cual se integra con la sala comedor.
Precio incluye estacionamiento y cochera.
Tiene cocina y extractor. Se aceptan mascotas.
Estacionamiento # 38 Sótano #3
Deposito # 27 Sótano #3
**
Leer descripción completa",74.0,4500.0,105.0,-12.1439956,-77.02302150000001,,1200.0,36,1.0,S/ 
3.0,3.0,barranco,3.0,"Alquiler Flat Barranco - Malecon Pazos
AT: 260m / AC: 260m
Antiguedad edificio: 8 años
Lindo departamento en pleno Malecon con vista directa la mar, sumamente iluminado, grandes mamparas.
Entrando con ascensor directo la sala comedor de muy buen tamaño, la sala comedor cuenta con un espacio el mismo que se puede utilizar como cava de vinos o como alacena, la sala comedor da a la terraza con vista espectacular al mar, baño de visitas, cocina bastante amplia, lavanderia y area de servicio completa.
En el area privada 3 dormitorios cada uno con baño incorporado el principal con jacuzzi y cona acceso a la terrraza, sala de estar.
El departamento cuenta con 3 cocheras amplias y deposito.
El departamento tiene acabados de lujo, baños con marmol, cocina con granito y pisos tanto del area social como privada con madera machihembrada.
La primera entrada al edificio cuenta con caida de agua la que se enciende de noche, tambien cuenta con gimansio y piscina.
El Lobby donde se encuentra los ascensores muy elegante y sobrio, paredes y piso con marmol de carrara.
El edificio cuenta con ascensor de servicio.
**
Leer descripción completa",260.0,12200.0,260.0,-12.143923,-77.02494109999999,1.0,3300.0,37,9.0,S/ 
2.0,2.0,barranco,,"Departamento 2 Habitaciones en Zona Centrica de Barranco On Vista Exterior
Departamento de 63 m² totalmente amoblado y equipado, con diseño moderno y funcional. Cuenta con 2 habitaciones, ambas con camas queen, 2 baños completos, balcón, cocina equipada con menaje, lavaseca y terma, además de 2 Smart TV. El edificio ofrece excelentes áreas comunes como coworking, gimnasio, sala de música, sala de karaoke, piscina, sala bar, zona de parrillas, patio y áreas verdes,
**
Leer descripción completa",63.0,3187.0,63.0,-12.1373839,-77.0223168,,850.0,27,3.0,S/ 
1.0,2.0,barranco,1.0,"Alquilo Lindo Duplex en Barranco a m del Malecon Paul Harris
Alquilo lindo Departamento Duplex de un Dormitorio a metros del Malecon Paul Harris, con vista lateral al mar desde la sala y dormitorio principal, amplio e iluminado, Piscina con Terraza, Gimnasio, Sala de reuniones, listo para mudarse.
Area: 80m2
Sala Comedor
Kitchenett
Baño de visita
1 Dormitorio amplio con W/C y Baño incorporado
Linea Blanca completa
1 Cochera
Areas Comunes: Gimnasio, Piscina Techada, Sala de reuniones

ALQUILER: $1,050 DOLARES
**
Leer descripción completa",80.0,3950.0,80.0,-12.1383113,-77.0252084,1.0,1050.0,37,10.0,S/ 
1.0,2.0,barranco,1.0,"Alquiler Moderno Dpto Barranco - 1 Cochera - 1 Deposito - 2 Baños - 1dorm Grandeopc2 - Semiamoblado
Departamento de 86 m² en Barranco con ascensor directo

1 dormitorio amplio con baño incorporado y walking closet.
1 baño completo adicional para visitas.
1 cochera y 1 depósito incluidos.
Escritorio que puede convertirse en habitación adicional.
Vista interior a jardín, ideal para quienes buscan tranquilidad.
Ubicado en una zona bonita, segura y muy tranquila.
El departamento está impecable y muy bien cuidado.
¡Listo para mudarte de inmediato!
Para más información o para programar una visita, no dudes en contactarme:
**
Leer descripción completa",86.0,3185.0,86.0,-12.1397988,-77.0253443,,845.0,37,10.0,S/ 
1.0,1.0,barranco,,"Ideal Loft Amoblado en Zona Estratégica de Barranco
Lindo departamento dispuesto y amoblado como suite de apart hotel. Cuenta como una cama queen muy cómoda con sábanas de 500 hilos. Tiene una kitchenette muy bien equipada con todos los electrodomésticos y vajilla para 4 personas. La sala/comedor cuenta con un cómodo sillón de 2 cuerpos, una banca lateral y una mesa alta con dos butacas.
El edificio cuenta con áreas comunes muy bien surtidas. Tiene una piscina, un jacuzzi, una sala de trabajo, un área de comedor, un área de parrillas, una mesa de billar y un gimnasio bien abastecido.
A pasos del MAC, la 73, Dédalo, Larcomar, Alanya, El Clóset de mi Hermana, Blu y mucho más.

Contacto:
**
Leer descripción completa",28.0,2000.0,28.0,-12.1378181,-77.02206969999997,,530.0,38,3.0,S/ 
1.0,1.0,barranco,1.0,"Alquilo Departamento en Barranco - a 3 Cuadras de Malecón
ALQUILO DEPARTAMENTO EN JR. PEDRO MARTINTO. PRIMER NIVEL
EDIFICIO MODERNO CON AREAS COMUNES: PISCINA, SALA DE JUEGOS ADULTOS, TERRAZA.
FLAT CON UNA GRAN TERRAZA
A.O 90.51MT2
AREA TECHADA 51MT2 AREA LIBRE DE TERRAZA 40MT2
KITCHENET EQUIPADA CON COCINA, HORNO, CAMPANA EXTRACTORA BARRA DE QUARZO.
AREA DE LAVANDERIA INTEGRADA.
SALA- COMEDOR
MASTER SUITE CON WALKING CLOSET, BAÑO INCORPORADO Y VISTA A LA TERRAZA.
TERRAZA DE 40MT2 PARA DISFRUTAR DEL AIRE LIBRE, IMPLEMENTAR PARRILLA.
COCHERA TECHADA.
**
Leer descripción completa",91.0,3000.0,91.0,-12.1403044,-77.02300799999999,3.0,,19,4.0,S/ 
3.0,3.0,barranco,1.0,"Alquiler de Duplex Amoblado y Equipado en Barranco
DUPLEX PREMIUM AMOBLADO Y EQUIPADO EN BARRANCO

DUPLEX
El dúplex tiene 90m2, integrado sala, comedor, cocina abierta y 3 habitaciones con camas Queen, 2 baños.
- Área del departamento 90m2
- 3 Dormitorios principal con closet, baño completo, cama Queen, totalmente equipados.
- Segundo y tercer dormitorio con closet cama Queen y baño completo compartido
- Sala comedor bien iluminado.
- Cocina abierta y equipada
- Área de lavandería.
- Baño de visita.
- Una cochera

EDIFICIO
- Edificio residencial.
- Seguridad 24 horas.
- Edificio de 7 pisos residencial
- Lobby elegante.

Ubicación:
- A pocas cuadras de av. almirante Grau, Av. El Sol
- Cerca de restaurantes, supermercados, bancos entre otros.

Precio:

Alquiler : US$ 1,100.00 dólares

Condiciones de arrendamiento.

Contrato mínimo: 1 año.
2 de garantía y 1 de adelanto (2x1)
**
Leer descripción completa",90.0,4125.0,90.0,-12.1369567,-77.02211310000001,,1100.0,23,5.0,S/ 
1.0,1.0,barranco,1.0,"Moderno Dpto Completamente Amoblado y Equipado en Barranco Cerca Al Malecón.
Alquiler Moderno y Hermoso Departamento Amoblado Full Áreas Comunes
Hermoso y moderno departamento full amoblado en Av. San Martín Barranco.
Ideal para persona sola o pareja.
Departamento totalmente amoblado y finamente decorado. Incluye electrodomésticos, cama Queen, Sofa, Menaje, TV Smart Full HD.
Edificio moderno con excelentes areas comunes Piscina, Gym. Terraza, bbq,
Características del departamento.
Mide 46m²
1 Dormitorio muy espacioso, equipado con cama queen, cabecera de cama, rollers black out
1 Closet sumamente amplio
1 Baño completo
1 Zona de lavandería, incluye lavaseca, therma eléctrica
1 Cocina abierta, totalmente equipada, con refrigeradora, cocina, horno, microondas, licuadora y menaje completo.
1 Sala con sofá.
Precio de alquiler 2500soles incluye el agua.
Luz con medidor propio.
1 cochera en 1er sótano.
ÁREAS COMUNES: Piscina, gimnasio, Zona de parrilla, conserje y seguridad 24/07
2 ascensores.
15 años de antigüedad
**
Leer descripción completa",46.0,2500.0,46.0,-12.144424402813188,-77.02275970422971,,669.0,10,9.0,S/ 
2.0,2.0,barranco,1.0,"Departamento con Vista Exterior en Barranco
Características:
2 dormitorios
2 baños
Lavandería
Guardianía
Alarma
Tele
Servicios basicos
Semi- Amoblado
1 cochera
Info. adicional:
piso 02
Mantenimiento: S/380
4 años
Impecable
Entrega inmediata
A 02 cuadras de la UTEC, MAC (Museo de arte contemporáneo en Lima)
Vista a la calle
Muebles que incluye el departamento:
Entrada : Juego de llaves ( puerta principal y de los dormitorios)
Lavandería:
Terma marca Bosch
Lavadora marca Bosch
Lava seca marca Bosch
Colgador retráctil
Cocina:
Refrigerador marca Daewoo
Cocina empotrada marca Bosch
Campana marca Bosch
Horno Electrico marca Bosch
Hervidora marca Imaco
Microondas marca Oster
Licuadora marca Oster
Sala:
Mesa de centro
Banca
Estante de adornos
Copero
Lampara de piso
Espejo
Sofa Turquesa
Pasillo
Mueble con cajones
Dormitorio principal:
Cabecera
Rack de televisor
Repisa
Comoda de dos cajones
Mesa lateral
Dormitorio secundario:
Cabecera
Cama
Cochera #33
1 control remoto
Lavanderia
Para mayor información:
Luis Pino
9.4.7.2.0.4.1.7.3

Toda la información proporcionada es referencial. Cualquier duda o consulta a mayor profundidad comuníquense con el número de contacto.
**
Leer descripción completa",80.0,3187.0,80.0,-12.1369787,-77.0216262,,850.0,40,4.0,S/ 
